# RA = 04 26 00.72 (66.502995)
# Dec = -57 12 01.77 (-57.200492)
# Redshift = 0.0
# nH = 1.26E20 cm^-2 
# Given the input coordinates, data have been retrieved from 44 out of 190 selected catalogues

# SUMSS (id = 1)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.4300E08     0.0000E00    1.5764E-16   9.2730E-18    50600.5    52974.5

# AKARIPSC 18 (id = 2)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.6660E13     0.0000E00    1.7714E-11   3.5633E-12    53856.5    54338.5

# DENIS_3_i (id = 3)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7900E14     0.0000E00    3.0034E-11   1.1065E-12    51501.196481    51501.196481

# DENIS_3_j (id = 4)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4410E14     0.0000E00    1.7393E-11   1.4418E-12    51501.196481    51501.196481

# DENIS_3_k (id = 5)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3980E14     0.0000E00    1.4785E-11   1.4754E-12    51501.196481    51501.196481

# IRASFSC 12 (id = 6)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    2.0356E-11   3.4601E-12    45366.5    45659.5

# IRASFSC 25 (id = 7)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1990E13     0.0000E00    1.6980E-11   1.5277E-12    45366.5    45659.5

# IRASFSC 60 (id = 8)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.9970E12     0.0000E00    9.0287E-12   1.3546E-12    45366.5    45659.5

# IRASFSC100 (id = 9)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.9980E12 0.0 1.0781E-11   0.0000E00    45366.5    45659.5 ; UPPER LIMIT

# allwise w1 (id = 10)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    1.2602E-11   3.2709E-13    55210.45199963    55578.5602249

# allwise w2 (id = 11)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    1.3298E-11   3.1591E-13    55210.45199963    55578.5602249

# allwise w3 (id = 12)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    1.2020E-11   2.4522E-13    55210.45199963    55400.91190125

# allwise w4 (id = 13)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13     0.0000E00    1.7276E-11   6.9076E-13    55210.45199963    55400.91190125

# UVOTSSC v (id = 14)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.5500E14     0.0000E00    3.2792E-11   4.6285E-13    54782.139595    54782.139595
5.5500E14     0.0000E00    3.4950E-11   2.3290E-13    54761.039525    54761.039525

# UVOTSSC b (id = 15)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.9250E14     0.0000E00    3.3307E-11   3.3419E-13    54782.139595    54782.139595
6.9250E14     0.0000E00    3.5627E-11   1.7020E-13    54761.039525    54761.039525

# UVOTSSC u (id = 16)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.5630E14     0.0000E00    4.5364E-11   3.8359E-13    54782.139595    54782.139595
8.5630E14     0.0000E00    4.8809E-11   1.9787E-13    54761.039525    54761.039525

# UVOTSSC uvw1 (id = 17)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1570E15     0.0000E00    4.3985E-11   3.3355E-13    54782.139595    54782.139595
1.1570E15     0.0000E00    4.7945E-11   1.7343E-13    54761.039525    54761.039525

# UVOTSSC uvm2 (id = 18)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3450E15     0.0000E00    4.3064E-11   3.3405E-13    54782.139595    54782.139595
1.3450E15     0.0000E00    4.6927E-11   1.7860E-13    54761.039525    54761.039525

# UVOTSSC uvw2 (id = 19)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4750E15     0.0000E00    5.0542E-11   2.6164E-13    54782.139595    54782.139595
1.4750E15     0.0000E00    5.4379E-11   1.3493E-13    54761.039525    54761.039525

# IPCSLEW (id = 20)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    8.3301E-12   2.3001E-12    43813.5    44695.5

# RASS (id = 21)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    2.1925E-11   1.0297E-12    47892.5    48257.5

# RXS2CAT (id = 22)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.8613E-11   4.2380E-13    48104.0    48499.0

# WGACAT2 (id = 23)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.7367E-11   1.4395E-13    48719.277859    48719.832164

# 1SXPS(0.3-1keV) (id = 24)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3250E17     0.0000E00    1.0495E-11   1.9258E-13    54761.039537    54782.950602

# 1SXPS(0.3—10 keV) (id = 25)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E17     0.0000E00    1.1360E-11   1.4284E-13    54761.039537    54782.950602

# 1SXPS(1-2keV) (id = 26)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    1.1124E-11   2.4584E-13    54761.039537    54782.950602

# 1SXPS(2—10 keV) (id = 27)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    1.1079E-11   3.0416E-13    54761.039537    54782.950602

# XMMSL1D6(0.2-12 keV) (id = 28)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7480E17     0.0000E00    1.2458E-11   1.3367E-12    56145.046505    56145.102743
3.7480E17     0.0000E00    1.0632E-11   1.0487E-12    55271.361111    55271.393576

# XMMSL1D6(0.2-2 keV) (id = 29)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.5230E17     0.0000E00    7.9555E-12   1.0431E-12    56145.046505    56145.102743
1.5230E17     0.0000E00    7.8671E-12   9.4012E-13    55271.361111    55271.393576

# XMMSL1D6(2-12 keV) (id = 30)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1850E18     0.0000E00    1.2854E-11   3.6252E-12    56145.046505    56145.102743
1.1850E18     0.0000E00    1.3713E-11   3.2824E-12    55271.361111    55271.393576

# XMM3DR5 (0.2-0.5 keV) (id = 31)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E16     0.0000E00    6.7652E-12   2.9823E-14    52728.256088    52728.394606
7.2540E16     0.0000E00    4.8034E-12   2.5063E-14    52898.232106    52898.373287
7.2540E16     0.0000E00    1.7500E-12   1.5744E-14    52542.766042    52542.916134
7.2540E16     0.0000E00    9.4234E-12   2.1057E-13    52958.336493    52958.365278
7.2540E16     0.0000E00    5.4453E-12   4.2471E-14    52815.608079    52815.740579
7.2540E16     0.0000E00    3.0868E-12   3.8359E-14    52635.245289    52635.351898
7.2540E16     0.0000E00    9.7567E-12   3.4210E-14    55344.821065    55345.522558
7.2540E16     0.0000E00    9.4290E-12   3.1884E-14    55346.341505    55347.524954

# XMM3DR5 (0.5-1 keV) (id = 32)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.6930E17     0.0000E00    5.1429E-12   2.3891E-14    52728.256088    52728.394606
1.6930E17     0.0000E00    3.6451E-12   1.9878E-14    52898.232106    52898.373287
1.6930E17     0.0000E00    1.1433E-12   1.1712E-14    52542.766042    52542.916134
1.6930E17     0.0000E00    6.4800E-12   1.3561E-13    52958.336493    52958.365278
1.6930E17     0.0000E00    4.1740E-12   3.2886E-14    52815.608079    52815.740579
1.6930E17     0.0000E00    1.8348E-12   2.6534E-14    52635.245289    52635.351898
1.6930E17     0.0000E00    6.6924E-12   2.1953E-14    55344.821065    55345.522558
1.6930E17     0.0000E00    7.2786E-12   2.3019E-14    55346.341505    55347.524954

# XMM3DR5 (1-2 keV) (id = 33)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.3850E17     0.0000E00    5.3572E-12   2.6884E-14    52728.256088    52728.394606
3.3850E17     0.0000E00    3.9906E-12   2.2842E-14    52898.232106    52898.373287
3.3850E17     0.0000E00    1.2241E-12   1.3250E-14    52542.766042    52542.916134
3.3850E17     0.0000E00    6.0335E-12   1.2632E-13    52958.336493    52958.365278
3.3850E17     0.0000E00    4.6084E-12   3.7178E-14    52815.608079    52815.740579
3.3850E17     0.0000E00    2.1369E-12   3.0736E-14    52635.245289    52635.351898
3.3850E17     0.0000E00    6.7376E-12   2.1329E-14    55344.821065    55345.522558
3.3850E17     0.0000E00    7.2051E-12   2.1770E-14    55346.341505    55347.524954

# XMM3DR5 (2-4.5 keV) (id = 34)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    5.9295E-12   4.3112E-14    52728.256088    52728.394606
7.2540E17     0.0000E00    4.9320E-12   3.8857E-14    52898.232106    52898.373287
7.2540E17     0.0000E00    2.9423E-12   3.1297E-14    52542.766042    52542.916134
7.2540E17     0.0000E00    5.6131E-12   1.8589E-13    52958.336493    52958.365278
7.2540E17     0.0000E00    5.2224E-12   6.0227E-14    52815.608079    52815.740579
7.2540E17     0.0000E00    3.5535E-12   6.0767E-14    52635.245289    52635.351898
7.2540E17     0.0000E00    6.8556E-12   3.2409E-14    55344.821065    55345.522558
7.2540E17     0.0000E00    7.0314E-12   3.1644E-14    55346.341505    55347.524954

# XMM3DR5 (4.5-12 keV) (id = 35)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7770E18     0.0000E00    7.8516E-12   9.1735E-14    52728.256088    52728.394606
1.7770E18     0.0000E00    7.0357E-12   8.5845E-14    52898.232106    52898.373287
1.7770E18     0.0000E00    6.1152E-12   8.3091E-14    52542.766042    52542.916134
1.7770E18     0.0000E00    8.1454E-12   4.6971E-13    52958.336493    52958.365278
1.7770E18     0.0000E00    7.3811E-12   1.3437E-13    52815.608079    52815.740579
1.7770E18     0.0000E00    5.5650E-12   1.4528E-13    52635.245289    52635.351898
1.7770E18     0.0000E00    9.2607E-12   7.6882E-14    55344.821065    55345.522558
1.7770E18     0.0000E00    9.5651E-12   7.6471E-14    55346.341505    55347.524954

