# RA = 00 35 52.62 (8.96925)
# Dec = +59 50 04.30 (59.834528)
# Redshift = 0.0
# nH = 4.13E21 cm^-2 
# Given the input coordinates, data have been retrieved from 65 out of 190 selected catalogues

# GB6 (id = 1)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8500E09     0.0000E00    5.9655E-15   5.3350E-16    46735.5    47069.5

# NORTH20CM (flux 20 cm) (id = 2)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4000E09     0.0000E00    1.9880E-15   0.0000E00 0.0   0.0

# NORTH20CM (flux 6 cm) (id = 3)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.0000E09     0.0000E00    5.8000E-15   0.0000E00 0.0   0.0

# NIEPPOCAT (id = 4)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7000E10     0.0000E00    1.5910E-13   2.9600E-14    52714.220000000205    52714.23620370321
3.7000E10     0.0000E00    1.4800E-13   2.2200E-14    52883.753000000026    52883.76920370303
3.7000E10     0.0000E00    1.4060E-13   2.5900E-14    53151.064999999944    53151.08120370295

# NIEPPOCAT (id = 5)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7000E10 0.0 2.9600E-13   0.0000E00    53277.66900000023    53277.68520370323 ; UPPER LIMIT
3.7000E10 0.0 8.8800E-14   0.0000E00    53099.8330000001    53099.8492037031 ; UPPER LIMIT
3.7000E10 0.0 1.0360E-13   0.0000E00    53149.055999999866    53149.07220370287 ; UPPER LIMIT

# NVSS (id = 5)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4000E09     0.0000E00    2.0785E-15   8.1187E-17    49231.5    50508.5

# VLSSr (id = 6)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.4000E07     0.0000E00    1.0138E-15   1.4726E-16    51910.5    54465.5

# allwise w1 (id = 7)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    4.1998E-12   1.0901E-13    55219.6062841    55587.17999262

