# RA = 03 33 12.28 (53.301167)
# Dec = -36 19 46.70 (-36.329639)
# Redshift = 0.0
# nH = 1.36E20 cm^-2 
# Given the input coordinates, data have been retrieved from 27 out of 190 selected catalogues

# NVSS (id = 1)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4000E09     0.0000E00    2.0826E-16   1.3918E-17    49231.5    50508.5

# SUMSS (id = 2)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.4300E08     0.0000E00    1.6523E-16   1.6860E-17    50600.5    52974.5

# allwise w1 (id = 3)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    4.7646E-13   1.3837E-14    55217.07309409    55583.98698959

# allwise w2 (id = 4)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    2.7002E-13   9.6007E-15    55217.07309409    55583.98698959

# allwise w3 (id = 5)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13 0.0 7.7895E-14   0.0000E00    55217.07309409    55411.29297204 ; UPPER LIMIT

# allwise w4 (id = 6)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13 0.0 1.9437E-13   0.0000E00    55217.07309409    55411.29297204 ; UPPER LIMIT

# WISE W1 PointPsf (id = 7)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.8170E13     0.0000E00    5.0819E-13   1.4759E-14    55217.07309409    55411.29297204

# WISE W2 PointPsf (id = 8)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.5170E13     0.0000E00    2.8906E-13   9.7976E-15    55217.07309409    55411.29297204

# WISE W3 PointPsf (id = 9)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4980E13     0.0000E00    3.9438E-14   1.5013E-14    55217.07309409    55411.29297204

# WISE W4 PointPsf (id = 10)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3630E13 0.0 1.3760E-13   0.0000E00    55217.07309409    55411.29297204 ; UPPER LIMIT

# IPC (id = 11)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.1567E-13   1.1081E-13    43813.5    44695.5
2.4200E17     0.0000E00    3.9190E-13   4.9671E-14    43813.5    44695.5
2.4200E17     0.0000E00    3.8803E-13   5.5638E-14    43813.5    44695.5

# RASS (id = 12)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.3029E-13   1.3305E-13    47892.5    48257.5

# RXS2CAT (id = 13)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    6.1205E-13   1.5702E-13    48104.0    48499.0

# WGACAT2 (id = 14)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.7363E-13   2.1360E-14    49023.257882    49028.196736
2.4200E17     0.0000E00    6.8259E-13   3.9005E-14    48856.818576    48857.310255
2.4200E17     0.0000E00    1.1401E-12   1.1960E-13    48856.881701    48856.911586
2.4200E17     0.0000E00    6.2748E-13   4.2257E-14    49017.679931    49020.696678

# 1SWXRT (0.1-10 keV) (id = 15)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8360E17     0.0000E00    4.9307E-13   1.2544E-13    53939.716088    53940.993727
4.8360E17     0.0000E00    5.0368E-13   1.0614E-13    55115.444757    55116.79787
4.8360E17     0.0000E00    6.9389E-13   6.2512E-14    55005.009525    55005.950671
4.8360E17     0.0000E00    6.8852E-13   4.6945E-14    54999.057118    54999.999965
4.8360E17     0.0000E00    8.5142E-13   1.0643E-13    54998.055116    54998.193704
4.8360E17     0.0000E00    3.6282E-13   5.7177E-14    53937.032396    53937.980509

# 1SWXRT (0.1-2.4 keV) (id = 16)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4180E17     0.0000E00    4.5083E-13   1.2552E-13    53939.716088    53940.993727
2.4180E17     0.0000E00    5.3974E-13   1.0355E-13    55115.444757    55116.79787
2.4180E17     0.0000E00    6.5985E-13   6.2946E-14    55005.009525    55005.950671
2.4180E17     0.0000E00    6.5156E-13   4.6695E-14    54999.057118    54999.999965
2.4180E17     0.0000E00    1.3814E-12   1.6867E-13    54998.055116    54998.193704
2.4180E17     0.0000E00    3.3717E-13   5.5291E-14    53937.032396    53937.980509

# 1SWXRT (2-10 keV) (id = 17)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    8.0420E-13   1.5565E-13    55005.009525    55005.950671
1.0810E18     0.0000E00    7.3168E-13   1.0897E-13    54999.057118    54999.999965
1.0810E18     0.0000E00    4.0740E-13   1.5074E-13    54998.055116    54998.193704
1.0810E18     0.0000E00    4.2274E-13   1.5042E-13    53937.032396    53937.980509

# 1SXPS(0.3-1keV) (id = 18)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3250E17     0.0000E00    1.3335E-13   9.6656E-15    53937.032396    56134.858009

# 1SXPS(0.3—10 keV) (id = 19)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E17     0.0000E00    1.7957E-13   7.8719E-15    53937.032396    56134.858009

# 1SXPS(1-2keV) (id = 20)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    2.2070E-13   1.6123E-14    53937.032396    56134.858009

# 1SXPS(2—10 keV) (id = 21)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    1.4949E-13   1.6413E-14    53937.032396    56134.858009

# XMM3DR5 (0.2-0.5 keV) (id = 22)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E16     0.0000E00    5.0266E-13   5.7412E-15    53021.148623    53021.818009
7.2540E16     0.0000E00    5.7371E-13   8.2563E-15    53210.293762    53211.068495
7.2540E16     0.0000E00    5.2464E-13   2.3029E-14    52679.918264    52679.985185
7.2540E16     0.0000E00    4.6158E-13   6.7872E-15    54281.313229    54282.783935
7.2540E16     0.0000E00    6.4205E-13   2.7105E-14    52864.029363    52864.140845
7.2540E16     0.0000E00    5.7881E-13   1.1842E-14    52656.0    52656.20309
7.2540E16     0.0000E00    4.6302E-13   5.1548E-15    54283.319248    54284.774329
7.2540E16     0.0000E00    4.5591E-13   7.8243E-15    54285.358981    54286.766852

# XMM3DR5 (0.5-1 keV) (id = 23)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.6930E17     0.0000E00    5.5368E-13   5.4502E-15    53021.148623    53021.818009
1.6930E17     0.0000E00    5.9131E-13   7.4983E-15    53210.293762    53211.068495
1.6930E17     0.0000E00    5.4995E-13   2.0193E-14    52679.918264    52679.985185
