# RA = 09 16 09.37 (139.039026)
# Dec = -62 19 29.56 (-62.324878)
# Redshift = 0.0
# nH = 1.58E21 cm^-2 
# Given the input coordinates, data have been retrieved from 55 out of 190 selected catalogues

6.9250E14     0.0000E00    1.3288E-10   1.3731E-12    53720.032847    53720.032847

# UVOTSSC u (id = 24)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
8.5630E14     0.0000E00    2.2853E-10   6.0497E-13    53717.634884    53717.634884
8.5630E14     0.0000E00    1.6559E-10   3.7298E-13    53685.005208    53685.005208
8.5630E14     0.0000E00    2.4303E-10   7.7121E-13    53720.032847    53720.032847

# UVOTSSC uvw1 (id = 25)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1570E15     0.0000E00    1.7316E-10   3.3486E-13    53717.634884    53717.634884
1.1570E15     0.0000E00    1.5113E-10   2.5424E-13    53685.005208    53685.005208
1.1570E15     0.0000E00    1.5258E-10   3.6740E-13    53720.032847    53720.032847

# UVOTSSC uvm2 (id = 26)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3450E15     0.0000E00    1.8061E-10   2.7080E-13    53717.634884    53717.634884
1.3450E15     0.0000E00    1.6368E-10   2.1298E-13    53685.005208    53685.005208
1.3450E15     0.0000E00    1.6573E-10   3.1035E-13    53720.032847    53720.032847

# UVOTSSC uvw2 (id = 27)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4750E15     0.0000E00    1.6787E-10   1.9477E-13    53717.634884    53717.634884
1.4750E15     0.0000E00    1.3958E-10   1.7843E-13    53685.005208    53685.005208
1.4750E15     0.0000E00    1.4808E-10   2.1379E-13    53720.032847    53720.032847

# RASS (id = 28)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.7188E-12   2.4156E-13    47892.5    48257.5

# RXS2CAT (id = 29)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.4612E-12   2.0891E-13    48104.0    48499.0

# WGACAT2 (id = 30)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    5.6350E-12   2.0466E-13    49188.232731    49188.293727

# 1SWXRT (0.1-10 keV) (id = 31)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8360E17     0.0000E00    5.9147E-13   6.2539E-14    53720.032373    53720.50206
4.8360E17     0.0000E00    5.4696E-12   1.2291E-13    53717.634896    53717.977072
4.8360E17     0.0000E00    2.5214E-12   6.4415E-14    53685.005231    53685.95066

# 1SWXRT (0.1-2.4 keV) (id = 32)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4180E17     0.0000E00    5.5281E-13   6.8430E-14    53720.032373    53720.50206
2.4180E17     0.0000E00    4.6348E-12   1.2273E-13    53717.634896    53717.977072
2.4180E17     0.0000E00    1.2738E-12   4.0971E-14    53685.005231    53685.95066

# 1SWXRT (2-10 keV) (id = 33)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    1.5007E-12   2.1728E-13    53720.032373    53720.50206
1.0810E18     0.0000E00    9.9428E-12   3.4001E-13    53717.634896    53717.977072
1.0810E18     0.0000E00    1.0217E-11   3.3438E-13    53685.005231    53685.95066

# 1SXPS(0.3-1keV) (id = 34)
