# RA = 18 53 52.06 (283.466917)
# Dec = +67 13 55.10 (67.231972)
# Redshift = 0.0
# nH = 3.87E20 cm^-2 
# Given the input coordinates, data have been retrieved from 25 out of 190 selected catalogues

# NIEPPOCAT (id = 1)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E25     0.0000E00    2.7811E-12   7.4866E-13    54682.65486    55409.05347

# Fermi2FGL (6Gev) (id = 24)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E24     0.0000E00    8.9203E-12   9.0602E-13    54682.65486    55409.05347

# Fermi2FglLC (id = 25)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E23     0.0000E00    3.7385E-11   2.7614E-12    54682.7    54713.0
2.4200E23     0.0000E00    2.0108E-11   2.4357E-12    54713.0    54743.4
2.4200E23     0.0000E00    1.5152E-11   2.0250E-12    54743.4    54773.8
2.4200E23     0.0000E00    4.4465E-11   2.9596E-12    54773.8    54804.1
2.4200E23     0.0000E00    7.2079E-11   3.5402E-12    54804.1    54834.5
2.4200E23     0.0000E00    5.8485E-11   3.2712E-12    54834.5    54864.9
2.4200E23     0.0000E00    2.5065E-11   2.4782E-12    54864.9    54895.2
2.4200E23     0.0000E00    1.5719E-11   2.2658E-12    54895.2    54925.6
2.4200E23     0.0000E00    7.7177E-12   1.8409E-12    54925.6    54956.0
2.4200E23     0.0000E00    8.3974E-12   1.8126E-12    54956.0    54986.4
2.4200E23     0.0000E00    1.4869E-11   2.0675E-12    54986.4    55016.7
2.4200E23     0.0000E00    1.2589E-11   2.0250E-12    55016.7    55047.1
2.4200E23     0.0000E00    8.8648E-12   1.7418E-12    55047.1    55077.5
2.4200E23     0.0000E00    8.9356E-12   1.6002E-12    55077.5    55107.8
2.4200E23     0.0000E00    5.3387E-12   1.4869E-12    55107.8    55138.2
2.4200E23     0.0000E00    4.0075E-12   1.3453E-12    55138.2    55168.6
2.4200E23     0.0000E00    3.6535E-12   1.2589E-12    55168.6    55198.9
2.4200E23     0.0000E00    4.7439E-12   1.2532E-12    55259.7    55290.1
2.4200E23     0.0000E00    4.5032E-12   1.4869E-12    55290.1    55320.4
2.4200E23     0.0000E00    3.3137E-12   1.4062E-12    55320.4    55350.8
2.4200E23     0.0000E00    3.8943E-12   1.2986E-12    55350.8    55381.2
2.4200E23     0.0000E00    7.0805E-12   1.6568E-12    55381.2    55409.0

