 58.80708 | -54.86683 |  8.430E+08 |  1.000E+00 |  7.924E-17 |  6.745E-18 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.418E+17 |  1.000E+00 |  9.133E-13 |  3.565E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.418E+17 |  1.000E+00 |  1.105E-12 |  3.384E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.418E+17 |  1.000E+00 |  1.196E-12 |  4.834E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.418E+17 |  1.000E+00 |  2.585E-12 |  2.335E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  7.253E+17 |  1.000E+00 |  1.007E-12 |  4.064E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  7.253E+17 |  1.000E+00 |  1.145E-12 |  3.654E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  7.253E+17 |  1.000E+00 |  1.926E-12 |  7.105E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  1.389E+14 |  1.000E+00 |  6.306E-12 |  2.150E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  1.804E+14 |  1.000E+00 |  5.038E-12 |  2.180E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.427E+14 |  1.000E+00 |  4.099E-12 |  2.230E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.531E-12 |  1.595E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  7.933E-12 |  1.465E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  6.873E-12 |  1.015E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.726E-12 |  2.490E-13 |   55000.00 |   55000.00 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.503E-12 |  1.935E-13 |   55392.77 |   55392.77 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  8.415E-12 |  2.095E-13 |   55392.77 |   55392.77 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  7.092E-12 |  1.830E-13 |   55392.77 |   55392.77 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.358E-12 |  4.955E-13 |   55392.77 |   55392.77 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.400E-12 |  1.635E-13 |   55392.84 |   55392.84 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  8.407E-12 |  1.860E-13 |   55392.84 |   55392.84 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  6.779E-12 |  1.810E-13 |   55392.84 |   55392.84 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.092E-12 |  5.820E-13 |   55392.84 |   55392.84 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.339E-12 |  1.755E-13 |   55392.97 |   55392.97 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  7.810E-12 |  2.085E-13 |   55392.97 |   55392.97 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  6.582E-12 |  1.575E-13 |   55392.97 |   55392.97 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.433E-12 |  4.450E-13 |   55392.97 |   55392.97 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.601E-12 |  1.890E-13 |   55393.04 |   55393.04 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  8.088E-12 |  1.865E-13 |   55393.04 |   55393.04 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  7.164E-12 |  1.850E-13 |   55393.04 |   55393.04 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.412E-12 |  4.575E-13 |   55393.04 |   55393.04 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.394E-12 |  1.705E-13 |   55393.24 |   55393.24 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  7.760E-12 |  1.790E-13 |   55393.24 |   55393.24 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  6.760E-12 |  1.495E-13 |   55393.24 |   55393.24 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.884E-12 |  5.375E-13 |   55393.24 |   55393.24 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.462E-12 |  2.060E-13 |   55393.30 |   55393.30 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  8.330E-12 |  2.225E-13 |   55393.30 |   55393.30 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  6.873E-12 |  1.520E-13 |   55393.30 |   55393.30 |   |
 58.80708 | -54.86683 |  1.363E+13 |  1.000E+00 |  7.098E-12 |  4.055E-13 |   55393.30 |   55393.30 |   |
 58.80708 | -54.86683 |  8.817E+13 |  1.000E+00 |  7.394E-12 |  1.910E-13 |   55393.37 |   55393.37 |   |
 58.80708 | -54.86683 |  6.517E+13 |  1.000E+00 |  7.977E-12 |  1.690E-13 |   55393.37 |   55393.37 |   |
 58.80708 | -54.86683 |  2.498E+13 |  1.000E+00 |  7.052E-12 |  1.820E-13 |   55393.37 |   55393.37 |   |
