355.78690 | -54.21051 |  8.430E+08 |  1.000E+00 |  3.111E-16 |  1.180E-17 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  2.418E+17 |  1.000E+00 |  4.960E-15 |  2.491E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  2.418E+17 |  1.000E+00 |  4.500E-15 |  1.367E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  7.253E+16 |  1.000E+00 |  4.483E-15 |  3.085E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.813E+17 |  1.000E+00 |  4.819E-15 |  2.421E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  7.253E+16 |  1.000E+00 |  4.102E-15 |  1.190E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.813E+17 |  1.000E+00 |  4.028E-15 |  8.295E-16 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  3.627E+17 |  1.000E+00 |  2.589E-15 |  7.535E-16 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  7.253E+17 |  1.000E+00 |  2.377E-15 |  1.064E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.692E+18 |  1.000E+00 |  7.460E-15 |  4.710E-15 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.389E+14 |  1.000E+00 |  1.347E-12 |  1.280E-13 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.804E+14 |  1.000E+00 |  8.323E-13 |  1.293E-13 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  2.427E+14 |  1.000E+00 |  7.660E-13 |  1.240E-13 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.103E-12 |  4.650E-14 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.741E-12 |  5.300E-14 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.546E-12 |  6.350E-14 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  3.009E-12 |  1.690E-13 |   55000.00 |   55000.00 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.033E-12 |  8.450E-14 |   55517.46 |   55517.46 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.738E-12 |  7.600E-14 |   55517.46 |   55517.46 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.198E-12 |  6.500E-14 |   55335.36 |   55335.36 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.748E-12 |  8.350E-14 |   55335.36 |   55335.36 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.662E-12 |  1.150E-13 |   55335.36 |   55335.36 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  3.872E-12 |  4.220E-13 |   55335.36 |   55335.36 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.237E-12 |  6.400E-14 |   55335.48 |   55335.48 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.894E-12 |  8.250E-14 |   55335.48 |   55335.48 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.635E-12 |  1.290E-13 |   55335.48 |   55335.48 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.530E-12 |  4.115E-13 |   55335.48 |   55335.48 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.251E-12 |  6.650E-14 |   55335.55 |   55335.55 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.789E-12 |  7.200E-14 |   55335.55 |   55335.55 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.370E-12 |  1.115E-13 |   55335.55 |   55335.55 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.836E-12 |  3.615E-13 |   55335.55 |   55335.55 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.233E-12 |  6.150E-14 |   55335.62 |   55335.62 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.945E-12 |  8.400E-14 |   55335.62 |   55335.62 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.662E-12 |  1.300E-13 |   55335.62 |   55335.62 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.777E-12 |  4.550E-13 |   55335.62 |   55335.62 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.150E-12 |  6.700E-14 |   55335.68 |   55335.68 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.758E-12 |  8.350E-14 |   55335.68 |   55335.68 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.392E-12 |  1.210E-13 |   55335.68 |   55335.68 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.329E-12 |  3.770E-13 |   55335.68 |   55335.68 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.182E-12 |  7.000E-14 |   55335.75 |   55335.75 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.789E-12 |  1.000E-13 |   55335.75 |   55335.75 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.570E-12 |  1.185E-13 |   55335.75 |   55335.75 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.425E-12 |  4.040E-13 |   55335.75 |   55335.75 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.061E-12 |  6.100E-14 |   55335.88 |   55335.88 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.867E-12 |  8.200E-14 |   55335.88 |   55335.88 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.627E-12 |  1.140E-13 |   55335.88 |   55335.88 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  3.767E-12 |  4.975E-13 |   55335.88 |   55335.88 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.160E-12 |  6.600E-14 |   55335.95 |   55335.95 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.713E-12 |  8.000E-14 |   55335.95 |   55335.95 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.644E-12 |  1.315E-13 |   55335.95 |   55335.95 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.992E-12 |  3.895E-13 |   55335.95 |   55335.95 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.021E-12 |  6.850E-14 |   55336.21 |   55336.21 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.817E-12 |  7.550E-14 |   55336.21 |   55336.21 |   |
355.78690 | -54.21051 |  2.498E+13 |  1.000E+00 |  2.706E-12 |  1.145E-13 |   55336.21 |   55336.21 |   |
355.78690 | -54.21051 |  1.363E+13 |  1.000E+00 |  2.608E-12 |  3.905E-13 |   55336.21 |   55336.21 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  1.842E-12 |  8.150E-14 |   55513.69 |   55513.69 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.784E-12 |  6.900E-14 |   55513.69 |   55513.69 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.253E-12 |  6.250E-14 |   55513.82 |   55513.82 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.701E-12 |  9.700E-14 |   55513.82 |   55513.82 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.012E-12 |  7.050E-14 |   55516.47 |   55516.47 |   |
355.78690 | -54.21051 |  6.517E+13 |  1.000E+00 |  2.593E-12 |  9.100E-14 |   55516.47 |   55516.47 |   |
355.78690 | -54.21051 |  8.817E+13 |  1.000E+00 |  2.107E-12 |  6.000E-14 |   55513.89 |   55513.89 |   |
