 41.71780 |  -0.99049 |  1.400E+09 |  1.000E+00 |  2.912E-17 |  1.970E-18 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  2.418E+17 |  1.000E+00 |  1.107E-12 |  4.107E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  2.418E+17 |  1.000E+00 |  8.969E-13 |  3.181E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  2.418E+17 |  1.000E+00 |  7.329E-13 |  3.663E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  2.418E+17 |  1.000E+00 |  1.282E-12 |  5.418E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  7.253E+17 |  1.000E+00 |  1.183E-12 |  4.868E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  7.253E+17 |  1.000E+00 |  9.111E-13 |  3.339E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  7.253E+17 |  1.000E+00 |  7.865E-13 |  4.035E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  3.987E+14 |  1.000E+00 |  2.394E-14 |  4.120E-15 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  3.462E+14 |  1.000E+00 |  3.777E-14 |  7.650E-16 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  8.402E+14 |  1.000E+00 |  5.612E-15 |  5.056E-15 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  6.443E+14 |  1.000E+00 |  7.337E-15 |  2.560E-15 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  4.876E+14 |  1.000E+00 |  1.511E-14 |  3.055E-15 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  4.014E+14 |  1.000E+00 |  2.210E-14 |  3.600E-15 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  3.382E+14 |  1.000E+00 |  4.037E-14 |  1.033E-14 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  1.948E+15 |  1.000E+00 |  6.286E-12 |  1.275E-13 |   55000.00 |   55000.00 |   |
 41.71780 |  -0.99049 |  1.295E+15 |  1.000E+00 |  7.102E-12 |  5.550E-14 |   55000.00 |   55000.00 |   |
